store_id,date,labor_hours,labor_cost
6,10/28/2025,45,675
13,6/4/2025,60,1140
1,2/11/2025,32,512
10,1/27/2025,40,960
11,10/10/2025,40,640
15,12/21/2025,47,1128
20,6/17/2025,57,1140
4,3/2/2025,30,630
12,9/4/2025,43,1032
15,5/23/2025,62,1240
23,1/26/2025,51,867
13,8/21/2025,57,1140
3,2/6/2025,32,640
13,5/25/2025,64,960
2,9/3/2025,35,735
7,9/29/2025,40,920
25,6/18/2025,36,648
9,5/21/2025,28,532
14,4/27/2025,28,560
7,11/8/2025,40,680
1,10/22/2025,24,528
15,10/8/2025,46,874
25,2/12/2025,35,630
15,6/20/2025,25,450
15,8/1/2025,25,400
16,1/27/2025,50,750
21,5/7/2025,27,621
17,1/20/2025,54,1080
12,8/22/2025,45,1080
8,9/22/2025,63,1260
4,12/7/2025,37,703
5,5/3/2025,60,900
24,12/29/2025,58,1392
21,6/17/2025,24,408
22,12/15/2025,39,741
10,7/14/2025,42,756
17,7/2/2025,47,940
10,9/12/2025,32,480
13,5/24/2025,25,600
2,9/16/2025,42,630
10,11/7/2025,38,950
9,9/4/2025,58,1334
19,1/8/2025,49,735
24,5/27/2025,57,1083
12,10/8/2025,38,760
11,4/8/2025,50,1000
1,4/11/2025,50,800
12,9/28/2025,40,960
25,5/19/2025,63,1197
21,7/12/2025,42,1050
16,3/19/2025,60,1320
15,8/7/2025,26,390
20,4/12/2025,50,800
20,7/8/2025,50,1200
21,2/18/2025,52,1040
14,10/15/2025,42,966
18,4/13/2025,57,969
23,9/1/2025,46,966
16,3/25/2025,28,672
1,2/27/2025,39,585
25,12/23/2025,52,1144
17,3/9/2025,30,510
14,4/8/2025,55,1375
6,12/4/2025,57,1197
21,6/12/2025,48,1056
20,12/20/2025,60,1320
11,10/29/2025,33,693
14,3/5/2025,24,360
14,10/21/2025,55,1100
19,11/4/2025,57,1311
19,6/7/2025,40,920
5,5/25/2025,29,725
10,4/4/2025,49,1225
11,1/8/2025,24,480
21,10/20/2025,45,900
3,4/23/2025,26,442
10,6/26/2025,63,1260
16,11/8/2025,34,680
24,5/15/2025,30,630
13,8/28/2025,63,1449
13,9/30/2025,36,612
8,2/5/2025,52,988
25,10/23/2025,58,1102
16,4/30/2025,50,900
15,6/9/2025,42,1050
11,4/28/2025,53,954
5,12/17/2025,59,1180
6,8/2/2025,43,1032
7,7/1/2025,60,1380
20,10/22/2025,28,616
19,8/28/2025,53,1060
6,9/30/2025,38,760
1,8/30/2025,61,1098
19,9/22/2025,49,833
18,3/6/2025,40,680
23,1/25/2025,60,1020
9,4/9/2025,30,630
9,9/18/2025,62,1364
6,9/23/2025,24,456
9,6/24/2025,41,615
17,1/8/2025,24,600
14,3/20/2025,64,1088
5,6/25/2025,35,595
5,8/10/2025,57,1197
15,4/5/2025,34,714
24,6/19/2025,30,720
1,10/21/2025,57,1425
1,7/21/2025,54,1242
16,1/4/2025,48,1104
25,11/5/2025,53,1166
13,7/26/2025,29,435
5,3/11/2025,27,432
8,11/12/2025,42,630
9,3/15/2025,26,650
1,6/24/2025,52,1144
5,1/9/2025,40,760
1,9/25/2025,24,408
25,8/27/2025,25,400
2,12/26/2025,45,945
14,5/2/2025,64,1024
6,9/8/2025,56,1008
20,1/13/2025,64,1472
4,10/6/2025,52,1040
5,12/20/2025,44,660
4,10/7/2025,30,720
21,11/6/2025,29,667
21,9/2/2025,56,1232
25,2/4/2025,55,825
3,12/7/2025,35,665
18,6/10/2025,26,598
1,11/10/2025,41,902
22,7/16/2025,29,464
6,6/26/2025,28,448
20,5/17/2025,33,495
2,6/16/2025,40,880
9,4/21/2025,24,576
5,7/3/2025,61,976
21,8/8/2025,39,819
20,5/27/2025,35,840
2,3/22/2025,46,1058
9,1/31/2025,37,777
3,5/5/2025,50,1100
20,7/31/2025,45,1035
20,5/18/2025,51,1275
17,1/27/2025,24,360
12,2/14/2025,59,1062
3,2/8/2025,24,480
13,10/12/2025,28,420
20,10/31/2025,40,960
16,12/25/2025,31,682
10,5/12/2025,55,1265
23,5/30/2025,56,840
6,12/6/2025,62,1550
16,3/1/2025,25,550
18,9/24/2025,37,703
21,9/5/2025,28,560
2,3/30/2025,35,875
18,12/14/2025,24,504
24,9/18/2025,41,656
20,3/13/2025,24,552
12,2/6/2025,48,912
18,11/23/2025,28,616
24,4/24/2025,57,1254
6,8/21/2025,52,1040
25,10/3/2025,30,540
19,2/26/2025,55,880
2,9/24/2025,34,816
8,9/11/2025,26,572
6,3/14/2025,56,1232
20,6/6/2025,53,1166
20,5/5/2025,43,731
3,6/19/2025,25,425
19,7/25/2025,59,1298
22,12/23/2025,45,855
24,4/28/2025,32,576
20,4/28/2025,33,561
6,10/29/2025,47,893
16,8/12/2025,44,748
24,8/3/2025,61,1281
18,10/19/2025,63,1449
2,7/23/2025,30,570
20,8/19/2025,51,867
6,12/4/2025,52,1092
11,7/13/2025,33,528
13,5/17/2025,24,576
25,4/5/2025,64,1408
5,9/7/2025,57,1197
6,7/18/2025,28,448
19,8/30/2025,55,990
24,11/28/2025,26,390
20,1/7/2025,51,969
11,5/26/2025,27,594
2,3/16/2025,39,702
21,5/31/2025,62,1488
25,4/29/2025,53,901
22,4/7/2025,37,555
25,2/8/2025,48,1056
2,7/29/2025,27,540
4,2/5/2025,58,1334
23,4/23/2025,38,722
23,1/16/2025,42,966
21,1/17/2025,60,900
22,2/1/2025,41,820
7,1/11/2025,34,782
1,8/29/2025,64,1024
12,3/6/2025,35,665
22,8/9/2025,30,660
3,6/11/2025,33,759
4,3/9/2025,41,697
23,5/25/2025,64,1600
3,9/2/2025,56,952
24,5/31/2025,51,1122
8,11/21/2025,59,1180
15,5/4/2025,60,900
6,4/27/2025,50,800
21,11/16/2025,60,1200
19,1/4/2025,39,936
2,10/28/2025,32,672
3,3/10/2025,59,1475
12,2/1/2025,59,1062
18,5/8/2025,43,731
9,10/17/2025,42,672
3,9/20/2025,49,980
3,1/22/2025,62,992
1,9/23/2025,38,950
21,6/4/2025,57,969
4,1/17/2025,49,1127
23,4/24/2025,62,930
10,5/22/2025,27,567
3,9/9/2025,59,1239
7,1/1/2025,58,1334
17,7/22/2025,31,651
24,9/14/2025,38,684
1,8/20/2025,60,1320
1,1/11/2025,63,1323
11,4/20/2025,30,750
5,4/17/2025,34,782
24,6/28/2025,41,615
7,9/4/2025,54,1188
20,2/21/2025,31,713
21,5/2/2025,42,798
24,5/18/2025,37,851
19,1/14/2025,34,612
16,8/20/2025,54,864
19,11/3/2025,55,1100
4,3/7/2025,39,897
25,10/14/2025,39,585
16,11/10/2025,52,884
1,7/6/2025,24,360
2,11/18/2025,40,920
23,6/14/2025,28,616
10,10/20/2025,63,1260
12,2/23/2025,47,846
20,11/17/2025,57,912
7,4/27/2025,39,624
7,6/24/2025,56,952
22,5/19/2025,44,660
12,2/11/2025,58,1160
18,9/7/2025,39,741
3,4/6/2025,49,931
4,8/13/2025,25,525
17,8/19/2025,40,800
1,4/7/2025,59,1357
16,1/3/2025,34,850
23,1/14/2025,59,1062
20,7/2/2025,26,390
7,1/20/2025,46,966
10,6/6/2025,35,595
13,5/3/2025,63,1449
3,11/25/2025,46,782
17,3/27/2025,47,1175
12,5/16/2025,57,1140
22,8/26/2025,49,735
3,4/17/2025,59,1062
17,2/9/2025,27,648
14,9/22/2025,58,1392
1,7/26/2025,44,704
18,11/28/2025,46,1104
1,1/26/2025,51,816
7,7/30/2025,29,522
3,10/29/2025,62,1240
18,5/17/2025,55,1375
22,5/18/2025,38,570
17,12/4/2025,55,1155
10,11/1/2025,53,1325
13,1/15/2025,32,704
5,2/17/2025,26,572
6,12/18/2025,42,924
5,1/31/2025,38,798
8,12/29/2025,29,638
5,8/9/2025,47,752
10,12/14/2025,32,704
24,11/5/2025,48,864
22,7/7/2025,64,1088
4,2/1/2025,27,567
19,6/29/2025,34,782
22,10/28/2025,60,1020
3,7/26/2025,64,1344
18,9/11/2025,39,936
11,12/17/2025,56,1120
19,10/13/2025,43,731
7,2/9/2025,26,572
5,9/30/2025,29,725
13,1/18/2025,30,600
8,7/4/2025,47,1175
13,11/2/2025,29,493
13,7/20/2025,59,1357
1,2/27/2025,25,625
15,8/15/2025,61,1037
22,5/2/2025,45,990
3,9/4/2025,57,1140
8,3/15/2025,37,851
9,2/27/2025,56,1064
25,12/17/2025,56,1064
24,9/19/2025,25,550
19,4/17/2025,29,551
5,4/11/2025,29,667
6,8/20/2025,29,580
8,12/21/2025,58,1450
17,12/15/2025,30,540
3,8/27/2025,43,903
17,7/5/2025,25,625
6,10/27/2025,47,846
18,1/5/2025,26,468
24,4/16/2025,62,1054
18,1/28/2025,51,765
20,4/6/2025,39,624
23,3/3/2025,24,480
16,10/22/2025,50,1150
22,11/27/2025,34,612
4,1/21/2025,46,1058
1,9/5/2025,57,855
19,12/23/2025,41,1025
16,11/21/2025,60,1380
20,1/13/2025,45,1035
15,12/13/2025,29,696
6,8/26/2025,45,720
20,7/19/2025,36,576
8,9/12/2025,39,624
6,12/22/2025,45,1035
21,11/15/2025,29,551
12,9/24/2025,45,1125
5,2/1/2025,61,1342
3,3/30/2025,28,644
15,9/21/2025,58,1276
3,8/24/2025,31,651
1,5/4/2025,46,1150
18,12/5/2025,40,960
7,3/23/2025,43,688
13,11/22/2025,28,672
21,7/27/2025,34,850
13,11/26/2025,55,1100
12,2/5/2025,33,495
13,2/14/2025,30,720
24,3/15/2025,63,1071
8,5/19/2025,46,782
10,12/6/2025,42,882
5,5/4/2025,57,1368
6,2/9/2025,35,595
9,7/2/2025,27,594
24,3/19/2025,53,795
4,8/17/2025,48,720
22,4/5/2025,29,696
15,10/14/2025,31,682
19,6/21/2025,55,1155
20,11/8/2025,29,609
6,7/31/2025,40,640
14,1/5/2025,39,702
14,2/20/2025,38,798
25,2/26/2025,51,1122
19,3/14/2025,38,836
6,8/12/2025,38,836
25,10/4/2025,27,405
18,12/17/2025,31,651
1,4/17/2025,35,630
25,2/18/2025,36,576
17,7/19/2025,52,1040
11,3/30/2025,61,1159
3,8/8/2025,26,442
21,7/18/2025,50,1150
5,6/27/2025,61,1525
1,10/7/2025,26,468
19,5/27/2025,54,1080
21,12/18/2025,26,494
22,8/3/2025,54,1026
14,3/21/2025,63,1575
10,6/29/2025,60,1080
7,12/16/2025,58,1450
20,1/9/2025,51,867
16,5/29/2025,36,540
2,6/4/2025,55,1320
14,7/24/2025,31,527
24,9/3/2025,53,1007
12,7/31/2025,42,630
22,4/19/2025,33,495
11,2/15/2025,46,690
3,8/23/2025,42,672
16,7/18/2025,58,1450
5,11/22/2025,41,1025
1,7/3/2025,31,589
6,11/25/2025,29,464
14,6/12/2025,42,714
24,7/27/2025,25,450
14,12/31/2025,53,1272
4,8/3/2025,49,1029
10,12/10/2025,54,1080
16,7/16/2025,52,988
7,10/14/2025,59,1357
1,6/16/2025,30,450
21,8/17/2025,37,629
8,4/6/2025,47,987
17,4/23/2025,51,1224
8,3/11/2025,51,969
4,7/21/2025,56,1400
20,10/12/2025,61,1098
7,3/8/2025,33,792
5,3/6/2025,33,561
8,12/31/2025,34,646
2,1/16/2025,27,432
1,3/3/2025,64,1024
11,8/18/2025,30,750
25,10/3/2025,50,850
14,6/6/2025,41,861
23,10/5/2025,52,1300
12,7/28/2025,31,744
24,6/21/2025,45,1080
2,7/21/2025,26,390
14,6/22/2025,25,475
3,9/19/2025,37,703
22,4/20/2025,32,800
20,11/11/2025,46,920
25,7/20/2025,27,567
9,12/5/2025,25,550
24,1/18/2025,35,525
1,1/9/2025,56,952
8,8/25/2025,51,918
5,5/22/2025,54,1134
9,7/4/2025,53,1325
4,5/28/2025,58,1276
22,5/11/2025,29,522
2,9/17/2025,53,848
13,11/26/2025,41,943
23,5/13/2025,34,714
14,6/9/2025,46,690
10,2/14/2025,57,1311
13,4/9/2025,52,884
24,10/19/2025,43,946
24,1/21/2025,43,1075
11,6/9/2025,48,816
22,2/26/2025,53,1060
12,12/30/2025,58,986
5,7/12/2025,24,576
10,4/6/2025,44,1012
19,1/3/2025,31,620
8,2/18/2025,46,690
24,4/15/2025,35,770
23,10/1/2025,52,936
1,3/8/2025,50,1250
9,10/24/2025,63,945
12,2/16/2025,40,800
21,5/31/2025,51,1122
5,11/2/2025,57,1197
1,4/25/2025,38,950
15,3/4/2025,29,696
9,2/25/2025,29,696
5,11/3/2025,30,480
23,2/25/2025,53,1166
15,9/13/2025,62,1364
8,5/11/2025,27,513
24,5/16/2025,45,990
21,2/12/2025,57,1197
12,11/18/2025,55,935
15,3/26/2025,52,988
19,2/13/2025,56,1120
5,1/2/2025,41,820
14,12/8/2025,28,448
4,8/2/2025,34,714
11,3/27/2025,60,1500
24,4/30/2025,51,1071
22,5/13/2025,31,620
18,4/5/2025,28,532
18,5/29/2025,28,560
22,7/1/2025,28,560
11,10/9/2025,29,464
18,6/30/2025,33,594
18,8/7/2025,62,1116
13,9/15/2025,27,621
7,8/21/2025,24,528
21,12/11/2025,26,520
8,5/5/2025,26,468
18,8/31/2025,29,725
10,3/28/2025,54,810
9,3/20/2025,61,1464
3,6/29/2025,59,1180
18,10/30/2025,42,924
6,9/13/2025,62,1302
16,8/21/2025,30,720
14,9/25/2025,51,1173
20,10/19/2025,54,918
10,10/7/2025,46,920
19,7/12/2025,47,1034
9,2/26/2025,58,986
25,9/14/2025,24,360
13,5/1/2025,64,960
15,1/16/2025,33,627
25,9/8/2025,54,1242
18,9/2/2025,25,625
4,11/1/2025,51,765
21,3/12/2025,61,1098
23,10/27/2025,24,456
13,8/27/2025,45,1080
1,9/4/2025,25,525
11,10/5/2025,51,918
18,3/22/2025,58,1044
5,9/28/2025,62,1054
2,10/5/2025,30,690
10,3/5/2025,53,848
15,12/23/2025,64,1344
8,7/6/2025,32,608
8,9/10/2025,41,615
22,12/6/2025,56,952
7,6/9/2025,50,750
19,11/27/2025,39,936
8,12/21/2025,50,1150
16,7/22/2025,32,736
8,5/15/2025,37,592
4,1/2/2025,57,969
17,2/9/2025,48,1152
19,6/7/2025,59,1475
6,12/11/2025,47,940
6,11/10/2025,46,966
3,11/20/2025,28,448
19,11/9/2025,34,680
12,4/7/2025,40,640
7,8/7/2025,59,1416
10,10/4/2025,34,680
24,9/10/2025,29,609
24,12/16/2025,34,850
6,3/26/2025,36,612
12,2/10/2025,26,650
17,10/13/2025,35,595
18,7/13/2025,46,690
13,6/10/2025,54,864
6,4/8/2025,31,465
9,11/2/2025,47,893
21,8/22/2025,46,874
23,3/25/2025,54,1296
5,5/16/2025,63,1449
14,5/5/2025,64,1600
10,11/13/2025,53,1060
19,3/18/2025,43,946
14,11/2/2025,41,779
12,12/27/2025,33,594
11,5/4/2025,45,900
23,3/12/2025,35,665
15,11/18/2025,38,722
18,8/15/2025,25,400
22,4/26/2025,49,735
5,10/23/2025,37,703
16,1/28/2025,31,527
22,9/10/2025,31,558
24,3/10/2025,33,561
18,11/25/2025,28,560
13,2/21/2025,58,1044
2,1/29/2025,57,1083
13,12/5/2025,57,969
9,11/23/2025,44,660
2,6/7/2025,59,885
22,4/27/2025,54,1134
6,6/27/2025,48,720
9,1/18/2025,37,740
10,11/18/2025,28,420
25,1/31/2025,27,405
18,5/31/2025,38,570
21,1/31/2025,33,759
2,5/28/2025,36,612
7,4/20/2025,36,612
12,7/1/2025,47,846
17,5/25/2025,24,480
8,8/28/2025,25,375
17,11/13/2025,31,589
11,12/19/2025,38,684
4,8/19/2025,24,600
24,11/24/2025,32,576
6,4/4/2025,62,1054
13,9/29/2025,60,1080
7,11/8/2025,36,828
15,9/7/2025,24,456
25,10/4/2025,25,550
23,12/24/2025,56,1008
10,1/9/2025,52,832
6,12/1/2025,32,736
18,5/15/2025,64,960
2,5/4/2025,26,442
6,7/27/2025,42,798
7,5/27/2025,48,1008
4,4/22/2025,29,464
8,12/11/2025,32,576
17,8/7/2025,30,450
11,1/23/2025,64,1088
17,12/1/2025,48,768
11,5/23/2025,61,1098
6,5/18/2025,51,816
7,2/14/2025,46,1058
16,11/2/2025,33,561
4,11/24/2025,56,1344
21,7/13/2025,39,819
10,8/8/2025,32,800
22,7/15/2025,26,572
25,7/7/2025,38,760
19,8/8/2025,51,1173
12,9/19/2025,43,1075
13,7/24/2025,54,864
17,11/7/2025,51,1173
1,4/7/2025,58,1044
1,12/14/2025,62,1240
3,6/17/2025,54,1296
18,5/27/2025,33,792
4,7/4/2025,52,1248
7,6/29/2025,58,1160
7,11/10/2025,51,765
14,4/25/2025,39,897
15,5/14/2025,36,756
12,12/5/2025,49,784
5,8/29/2025,57,1254
11,1/30/2025,54,1134
13,11/28/2025,60,1140
7,8/30/2025,52,1300
20,6/28/2025,30,540
15,11/7/2025,35,525
18,1/26/2025,54,1242
21,6/15/2025,50,1250
24,11/14/2025,39,702
14,3/28/2025,52,1144
9,12/5/2025,24,384
10,11/24/2025,49,1176
23,12/11/2025,35,875
1,10/15/2025,34,748
10,10/20/2025,46,966
1,10/1/2025,37,592
5,11/24/2025,27,405
21,12/10/2025,62,1116
10,10/20/2025,51,816
24,4/18/2025,37,925
21,12/23/2025,24,384
1,7/5/2025,34,544
18,10/30/2025,36,828
7,7/27/2025,62,1178
13,5/25/2025,63,1134
11,2/18/2025,35,840
3,12/7/2025,41,902
21,12/19/2025,47,1175
15,11/30/2025,58,1218
7,9/3/2025,56,1400
21,7/2/2025,51,1071
17,12/27/2025,54,810
7,6/22/2025,63,1512
10,1/8/2025,64,1152
6,5/8/2025,58,1276
13,5/28/2025,39,663
24,1/17/2025,52,988
24,8/8/2025,29,551
12,2/7/2025,52,1248
11,10/15/2025,31,465
15,12/29/2025,57,1140
23,4/19/2025,45,1035
10,10/9/2025,35,665
4,3/29/2025,64,1472
8,5/15/2025,38,722
8,1/2/2025,54,864
3,5/26/2025,46,966
17,4/29/2025,31,713
1,6/10/2025,61,1525
1,2/20/2025,37,814
3,7/12/2025,53,1113
25,8/21/2025,56,1232
10,11/2/2025,45,855
17,12/2/2025,61,1220
7,5/22/2025,39,585
11,4/8/2025,62,1426
5,10/5/2025,43,688
17,7/13/2025,26,520
11,4/20/2025,37,740
6,7/30/2025,50,950
14,12/11/2025,42,714
19,2/12/2025,38,874
6,10/15/2025,27,621
24,6/3/2025,43,860
12,1/14/2025,55,1100
16,11/15/2025,27,432
17,1/16/2025,31,744
17,8/31/2025,60,1440
3,4/17/2025,24,432
14,4/5/2025,43,903
11,8/16/2025,48,1056
2,2/15/2025,54,1134
5,2/15/2025,38,646
5,1/27/2025,36,864
7,6/11/2025,30,570
10,9/8/2025,30,540
13,10/31/2025,41,697
24,1/3/2025,43,1075
16,2/24/2025,60,960
1,3/2/2025,29,435
24,7/6/2025,44,880
14,8/10/2025,54,810
7,10/20/2025,25,375
16,2/17/2025,53,1007
13,5/29/2025,60,960
6,1/17/2025,59,1298
13,10/17/2025,38,874
2,8/17/2025,54,1026
24,3/20/2025,59,1239
8,1/28/2025,27,486
23,6/1/2025,54,1188
16,7/5/2025,34,748
23,5/31/2025,56,896
13,9/22/2025,52,1196
7,5/20/2025,59,1475
25,2/7/2025,41,615
6,4/16/2025,36,756
16,2/23/2025,53,1166
17,2/21/2025,60,1380
24,3/3/2025,62,1426
5,11/1/2025,54,1296
9,7/8/2025,53,1166
20,7/5/2025,53,1325
4,4/29/2025,41,861
15,3/4/2025,59,1357
8,5/17/2025,50,1050
24,11/8/2025,38,912
21,11/21/2025,64,1408
1,11/14/2025,26,546
23,8/9/2025,55,990
4,4/16/2025,44,924
14,11/5/2025,27,432
13,2/2/2025,42,798
4,12/30/2025,38,912
24,5/12/2025,54,972
10,10/15/2025,27,675
15,6/26/2025,45,1125
10,10/16/2025,33,792
19,1/28/2025,55,1265
6,3/17/2025,57,1254
13,12/18/2025,44,968
19,4/21/2025,42,1008
13,1/31/2025,38,646
15,1/20/2025,39,858
21,7/27/2025,64,1472
11,5/3/2025,46,966
8,10/29/2025,55,990
11,3/18/2025,59,1062
8,8/21/2025,41,820
5,6/28/2025,34,748
24,8/27/2025,46,1012
7,2/17/2025,35,525
17,2/3/2025,64,1344
18,2/13/2025,31,713
16,7/16/2025,26,598
16,6/24/2025,54,1188
21,4/19/2025,24,576
7,7/12/2025,24,360
12,2/27/2025,38,646
2,11/5/2025,60,1380
16,5/16/2025,58,1392
16,5/12/2025,29,725
4,3/4/2025,29,638
20,11/14/2025,38,684
3,9/23/2025,29,464
25,11/13/2025,57,1425
14,10/1/2025,26,494
2,5/27/2025,50,950
2,5/20/2025,33,792
19,11/7/2025,40,840
4,2/16/2025,46,1012
2,10/12/2025,47,846
14,7/26/2025,61,1037
14,10/21/2025,38,646
21,7/6/2025,64,960
24,4/10/2025,38,912
11,2/22/2025,48,768
4,5/10/2025,41,779
4,12/18/2025,40,640
20,11/2/2025,27,675
11,9/7/2025,54,972
18,9/16/2025,30,450
10,9/16/2025,63,1512
16,4/16/2025,34,578
21,8/4/2025,40,800
17,10/17/2025,48,864
3,5/26/2025,58,1044
19,12/12/2025,57,969
11,10/14/2025,27,594
20,11/14/2025,32,672
19,2/1/2025,62,1364
15,8/9/2025,42,1008
7,10/21/2025,55,1320
21,3/20/2025,36,540
13,11/18/2025,64,1536
10,12/9/2025,55,1265
16,9/16/2025,27,567
22,9/24/2025,57,969
22,9/22/2025,48,720
15,1/8/2025,64,1408
17,1/13/2025,59,885
11,3/5/2025,26,572
25,10/2/2025,48,1056
12,1/22/2025,51,765
18,10/7/2025,59,1475
22,2/23/2025,51,1275
15,4/29/2025,35,665
21,5/20/2025,62,992
6,9/30/2025,37,814
21,4/9/2025,56,840
13,4/4/2025,34,578
14,11/13/2025,33,792
22,1/11/2025,28,672
25,11/20/2025,31,651
23,4/13/2025,51,1122
5,10/15/2025,33,693
12,11/9/2025,58,1102
21,10/18/2025,63,1008
14,10/22/2025,56,1176
6,10/28/2025,48,1152
9,10/6/2025,48,816
21,11/7/2025,24,456
8,3/19/2025,32,512
9,7/18/2025,62,992
4,11/17/2025,40,880
19,1/27/2025,52,832
17,10/8/2025,54,972
11,9/1/2025,60,1500
9,9/11/2025,58,1044
10,9/29/2025,43,774
21,11/3/2025,62,1550
9,10/16/2025,55,880
24,12/16/2025,43,1075
8,5/7/2025,63,1512
9,5/11/2025,58,1334
10,7/21/2025,57,1197
19,5/4/2025,59,885
4,4/28/2025,58,870
18,10/4/2025,53,954
18,12/15/2025,56,896
15,9/2/2025,51,1020
24,10/24/2025,30,450
23,10/22/2025,62,1550
13,2/11/2025,35,770
8,7/23/2025,24,384
7,12/26/2025,31,713
19,4/8/2025,52,832
25,7/15/2025,37,666
5,5/28/2025,31,527
15,5/3/2025,56,1288
7,6/10/2025,47,846
5,12/7/2025,29,725
23,5/25/2025,53,1007
16,11/6/2025,31,651
23,1/22/2025,61,1220
7,7/28/2025,55,1265
22,6/10/2025,58,986
19,3/22/2025,54,918
15,6/2/2025,38,684
12,1/6/2025,56,1064
13,11/19/2025,50,1250
17,4/4/2025,57,1254
1,2/11/2025,41,615
19,9/10/2025,42,798
16,7/5/2025,39,897
24,7/7/2025,33,660
14,8/19/2025,61,1281
17,4/30/2025,31,744
18,1/12/2025,34,680
14,10/16/2025,44,1056
12,5/2/2025,51,1122
23,9/15/2025,55,935
14,6/22/2025,27,459
1,8/13/2025,54,1026
18,9/30/2025,24,360
2,2/27/2025,26,598
17,7/17/2025,43,731
22,4/30/2025,28,588
5,10/29/2025,27,594
17,1/19/2025,59,1062
6,8/28/2025,29,638
15,7/31/2025,64,960
24,6/11/2025,62,1302
6,10/12/2025,58,1218
25,5/17/2025,48,1200
16,4/1/2025,49,784
12,10/9/2025,52,1248
7,11/21/2025,34,578
18,6/21/2025,59,1416
25,9/26/2025,24,480
15,10/28/2025,55,935
8,11/17/2025,50,1150
24,11/17/2025,27,621
8,3/7/2025,55,990
4,10/28/2025,46,736
25,9/28/2025,34,578
20,1/20/2025,35,805
7,10/20/2025,28,560
23,8/9/2025,42,924
2,2/10/2025,40,680
2,6/15/2025,51,918
18,4/24/2025,30,720
18,10/15/2025,35,770
20,10/17/2025,28,448
10,2/14/2025,45,855
24,7/4/2025,58,928
13,9/16/2025,41,779
18,12/24/2025,43,860
10,9/13/2025,53,1060
15,7/25/2025,51,765
12,10/29/2025,27,432
14,4/11/2025,42,1008
10,8/29/2025,59,1121
12,6/27/2025,43,774
9,11/8/2025,25,450
4,11/27/2025,54,972
4,3/31/2025,49,1127
24,4/26/2025,40,800
4,10/6/2025,56,1232
18,5/19/2025,55,1265
1,12/10/2025,63,1260
16,6/25/2025,25,625
19,9/24/2025,64,1536
14,10/27/2025,53,1060
6,10/25/2025,35,560
24,2/27/2025,55,1320
11,4/4/2025,56,1400
6,4/21/2025,37,629
11,1/17/2025,57,1140
11,7/3/2025,39,624
6,5/2/2025,48,768
2,8/28/2025,45,810
25,11/21/2025,37,814
7,7/3/2025,30,660
11,9/26/2025,28,700
17,11/27/2025,58,1044
22,7/16/2025,64,960
18,8/22/2025,36,900
8,2/22/2025,43,645
20,5/30/2025,31,496
25,12/24/2025,63,1071
4,8/22/2025,37,814
7,9/23/2025,56,1232
8,1/15/2025,62,1488
16,11/29/2025,57,912
22,6/4/2025,32,800
19,9/21/2025,26,624
12,7/31/2025,35,525
15,2/22/2025,50,1200
22,8/4/2025,57,969
22,7/8/2025,53,848
1,4/28/2025,39,780
1,8/7/2025,26,624
3,3/17/2025,43,903
8,9/23/2025,51,765
25,9/8/2025,46,828
11,11/26/2025,49,784
4,2/26/2025,58,928
20,5/31/2025,35,525
12,5/29/2025,61,1525
1,7/20/2025,57,1026
25,5/11/2025,43,731
1,4/8/2025,48,1056
3,1/29/2025,46,1104
1,7/6/2025,41,615
5,2/5/2025,41,1025
22,11/3/2025,26,650
13,3/26/2025,64,960
20,4/18/2025,52,1092
24,6/10/2025,31,744
15,10/24/2025,47,1128
11,3/2/2025,54,1134
21,1/18/2025,32,512
3,11/1/2025,42,882
2,3/28/2025,37,592
12,11/3/2025,63,945
17,11/23/2025,58,1276
24,5/6/2025,46,736
13,8/9/2025,59,1003
13,3/12/2025,58,1102
23,6/27/2025,30,720
13,1/12/2025,56,952
18,11/3/2025,49,735
22,6/23/2025,25,625
12,12/11/2025,60,960
8,7/13/2025,29,580
3,7/15/2025,63,1323
18,3/17/2025,59,1121
13,9/24/2025,36,540
19,7/17/2025,33,726
9,7/14/2025,39,702
19,12/18/2025,58,986
23,1/10/2025,52,1300
10,10/16/2025,35,735
17,11/26/2025,44,836
1,3/18/2025,48,768
15,12/14/2025,39,585
3,5/26/2025,48,912
7,12/20/2025,34,646
8,8/28/2025,30,630
10,4/26/2025,42,966
18,12/23/2025,60,1500
22,11/14/2025,26,546
11,5/15/2025,24,504
5,12/4/2025,63,1008
20,7/22/2025,27,540
2,10/17/2025,63,1449
16,11/10/2025,45,720
20,8/24/2025,25,450
16,5/23/2025,52,988
3,10/2/2025,31,589
9,3/17/2025,61,1037
6,4/22/2025,27,405
10,3/13/2025,39,585
25,11/25/2025,41,1025
11,7/17/2025,31,682
9,8/18/2025,43,1075
25,7/14/2025,59,1003
7,2/28/2025,39,819
3,12/31/2025,50,1250
24,2/12/2025,36,576
14,6/7/2025,58,1392
12,2/13/2025,49,931
18,3/14/2025,39,624
24,1/31/2025,55,880
1,2/21/2025,43,645
25,10/26/2025,25,525
19,9/1/2025,56,1400
8,3/14/2025,34,510
10,11/8/2025,47,705
15,8/15/2025,53,795
14,9/23/2025,29,464
15,12/8/2025,34,782
13,8/6/2025,62,1178
6,7/27/2025,32,768
9,5/6/2025,41,656
6,7/24/2025,56,1008
7,10/4/2025,37,666
12,10/4/2025,44,660
7,12/18/2025,33,759
1,2/8/2025,50,800
18,3/11/2025,34,714
10,7/8/2025,64,1408
11,8/18/2025,37,629
